"PALNR";"PLATZ";"Einlagerung";"letzte_Bewegung";"Verweildauer";"ABC_Klasse_System";"ABC_Klasse_Neu"
"8034905223";"020901103";2016-01-26 00:00:00.000;2016-04-15 00:00:00.000;3609;C;
"8034905223";"020901103";2016-01-26 00:00:00.000;2016-04-15 00:00:00.000;3609;A;
"8041622106";"021601005";2016-05-02 00:00:00.000;2017-08-15 00:00:00.000;3122;A;
"8041622106";"021601005";2016-05-02 00:00:00.000;2017-08-15 00:00:00.000;3122;C;
"8087746279";"020907103";2017-11-02 00:00:00.000;2017-11-02 00:00:00.000;3043;X;C
"8087746279";"020907103";2017-11-02 00:00:00.000;2017-11-02 00:00:00.000;3043;C;C
"8070578306";"020801604";2017-05-04 00:00:00.000;2018-08-09 00:00:00.000;2763;C;B
"8119538964";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539176";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701955";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701696";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701832";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539169";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701788";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539015";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701900";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701955";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538964";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701719";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701931";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539084";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701818";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701689";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539015";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701764";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538988";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539169";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539220";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701894";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701948";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539114";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538964";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701764";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701665";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701696";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701696";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539053";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701931";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539015";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701849";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539152";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538988";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701719";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701733";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539169";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539220";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539169";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119702006";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701665";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538964";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701849";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701948";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539060";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701702";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119702006";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119702006";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701863";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538926";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701849";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539046";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539053";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539145";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539206";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701962";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539176";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701887";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701986";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701733";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701801";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701795";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539176";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701900";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701795";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701665";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701986";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539046";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538940";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701788";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701726";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701689";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701665";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701900";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539077";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701849";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538940";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701825";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701863";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538988";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701771";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701900";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539077";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539206";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701955";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701733";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701962";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538933";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701771";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701719";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539152";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539213";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701801";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539220";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701979";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701887";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701757";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539138";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539237";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701672";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539237";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539107";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701726";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701979";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538926";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701856";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539237";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701818";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539022";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539053";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701979";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701887";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539138";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539145";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538940";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539220";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539060";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701894";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701863";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538933";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701863";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701856";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539046";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539152";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538926";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539053";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701962";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539145";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539138";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701757";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539008";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701986";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539237";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539060";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538940";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701726";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539190";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539138";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539008";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701672";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539022";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539015";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701764";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701993";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539213";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701993";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701832";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701818";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701719";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701801";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539176";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701726";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539190";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538971";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538926";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701764";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701894";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539206";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119702006";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701962";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701757";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539190";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701832";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701696";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701702";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539060";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539152";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539121";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539183";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701993";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539183";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701986";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701795";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539084";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539121";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701948";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539145";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701948";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539091";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538957";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539008";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539084";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539107";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701993";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539008";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701818";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701740";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701931";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701702";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701894";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539121";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701825";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538971";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701887";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539046";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539213";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539077";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701931";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701771";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701856";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539077";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701757";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539114";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701832";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539183";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701955";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701788";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539107";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539091";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701740";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539091";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701788";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539114";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701795";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701771";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701979";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539091";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539190";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119701740";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539107";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701740";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701702";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538919";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539121";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539084";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119539183";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539213";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701856";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119539114";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701672";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538933";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538995";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701825";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701825";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538995";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538919";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119538919";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119539206";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538933";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538988";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538995";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538957";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119701689";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538995";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539022";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538957";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701672";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701689";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;C
"8119539022";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538919";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119701801";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119538971";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;B
"8119538957";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8119538971";"020705608";2018-08-13 00:00:00.000;2018-08-15 00:00:00.000;2757;A;C
"8119701733";"021301605";2018-08-15 00:00:00.000;2018-08-15 00:00:00.000;2757;C;B
"8010172762";"021907606";2014-10-05 00:00:00.000;2018-09-19 00:00:00.000;2722;C;
"8123789925";"020301605";2018-09-21 00:00:00.000;2018-09-21 00:00:00.000;2720;C;B
"8123181279";"020408408";2018-09-17 00:00:00.000;2018-11-08 00:00:00.000;2672;X;
"8123181262";"020408408";2018-09-17 00:00:00.000;2018-11-08 00:00:00.000;2672;C;
"8123181286";"020408408";2018-09-17 00:00:00.000;2018-11-08 00:00:00.000;2672;C;
"8123181279";"020408408";2018-09-17 00:00:00.000;2018-11-08 00:00:00.000;2672;C;
"8123181286";"020408408";2018-09-17 00:00:00.000;2018-11-08 00:00:00.000;2672;X;
"8123181262";"020408408";2018-09-17 00:00:00.000;2018-11-08 00:00:00.000;2672;X;
"8130277347";"020707904";2018-11-19 00:00:00.000;2018-11-21 00:00:00.000;2659;C;
"8130777731";"021002508";2018-11-22 00:00:00.000;2018-11-22 00:00:00.000;2658;C;B
"8130781981";"021005906";2018-11-22 00:00:00.000;2018-11-22 00:00:00.000;2658;C;B
"8130777755";"021002507";2018-11-22 00:00:00.000;2018-11-22 00:00:00.000;2658;C;B
"8130781943";"021005807";2018-11-22 00:00:00.000;2018-11-22 00:00:00.000;2658;C;B
"8130777687";"021002408";2018-11-22 00:00:00.000;2018-11-22 00:00:00.000;2658;C;B
"8122582220";"020506205";2018-09-11 00:00:00.000;2018-11-28 00:00:00.000;2652;C;
"8122582237";"020506205";2018-09-11 00:00:00.000;2018-11-28 00:00:00.000;2652;C;
"8122582206";"020506205";2018-09-11 00:00:00.000;2018-11-28 00:00:00.000;2652;C;
"8122582213";"020506205";2018-09-11 00:00:00.000;2018-11-28 00:00:00.000;2652;C;
"8133322815";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;C
"8133322846";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;B
"8133322877";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;C
"8133322853";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;C
"8133322952";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;B
"8133322914";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;C;B
"8133322822";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;B
"8133322945";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;C;C
"8133322815";"021406805";2018-12-13 00:00:00.000;2018-12-13 00:00:00.000;2637;A;B
