"PALNR";"PLATZ";"Einlagerung";"letzte_Bewegung";"Verweildauer";"ABC_Klasse_System";"ABC_Klasse_Neu"
"8023404553";BLNM00807;2014-11-20 00:00:00.000;2015-01-27 00:00:00.000;4053;C;
"8129686730";BLNM00500;2018-11-14 00:00:00.000;2021-12-06 00:00:00.000;1548;C;A
"8073560568";BLNM00500;2017-06-02 00:00:00.000;2021-12-06 00:00:00.000;1548;C;A
"8191778579";BLNM00313;2020-09-18 00:00:00.000;2022-05-17 00:00:00.000;1386;C;
"8189187192";BLNM00133;2021-12-21 00:00:00.000;2023-11-09 00:00:00.000;845;C;
"8165721563";BLNM01113;2019-10-24 00:00:00.000;2024-02-07 00:00:00.000;755;C;
"8165721563";BLNM01113;2019-10-24 00:00:00.000;2024-02-07 00:00:00.000;755;X;
"8114860329";BLNM01123;2018-07-02 00:00:00.000;2024-02-07 00:00:00.000;755;C;
"8304511451";BLNM01026;2024-01-04 00:00:00.000;2024-07-05 00:00:00.000;606;C;
"8294437144";BLNM01026;2023-08-31 00:00:00.000;2024-07-05 00:00:00.000;606;C;
"8302884571";BLNM01026;2023-12-05 00:00:00.000;2024-07-05 00:00:00.000;606;C;
"8299170282";BLNM01026;2023-10-24 00:00:00.000;2024-07-05 00:00:00.000;606;C;
"8063450879";BLNM00802;2024-07-01 00:00:00.000;2024-07-08 00:00:00.000;603;C;
"8064458522";BLNM00809;2024-09-04 00:00:00.000;2024-09-11 00:00:00.000;538;;
"8181988742";BLNM00138;2021-09-29 00:00:00.000;2024-11-16 00:00:00.000;472;C;
"8066875624";BLNM00808;2025-01-31 00:00:00.000;2025-02-04 00:00:00.000;392;C;
"8067609235";BLNM00810;2025-03-18 00:00:00.000;2025-03-24 00:00:00.000;344;C;
"8068497275";BLNM00806;2025-05-09 00:00:00.000;2025-05-14 00:00:00.000;293;C;
"8361592912";BLNM00601;2025-07-01 00:00:00.000;2025-09-02 00:00:00.000;182;A;
"8361593056";BLNM00601;2025-03-26 00:00:00.000;2025-09-02 00:00:00.000;182;B;
"8361593483";BLNM00602;2025-07-30 00:00:00.000;2025-09-02 00:00:00.000;182;B;
"8361593063";BLNM00601;2025-06-10 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361592899";BLNM00601;2025-06-26 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593469";BLNM00602;2025-04-25 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593476";BLNM00602;2025-07-24 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593049";BLNM00601;2025-08-08 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361834739";BLNM00602;2025-06-12 00:00:00.000;2025-09-03 00:00:00.000;181;B;
"8361834692";BLNM00602;2025-07-28 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361834715";BLNM00602;2025-04-23 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593490";BLNM00602;2025-07-11 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593421";BLNM00602;2025-07-03 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593070";BLNM00906;2025-07-25 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593537";BLNM00602;2025-05-07 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593094";BLNM00602;2025-05-15 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593087";BLNM00906;2025-08-19 00:00:00.000;2025-09-03 00:00:00.000;181;B;
"8361592943";BLNM00601;2025-07-23 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593520";BLNM00602;2025-04-23 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361592974";BLNM00601;2025-07-08 00:00:00.000;2025-09-03 00:00:00.000;181;A;
"8361593018";BLNM00601;2025-08-12 00:00:00.000;2025-09-04 00:00:00.000;180;A;
"8361593032";BLNM00601;2024-12-20 00:00:00.000;2025-09-04 00:00:00.000;180;C;
"8361834708";BLNM00602;2025-06-24 00:00:00.000;2025-09-04 00:00:00.000;180;A;
"8361593506";BLNM00602;2025-08-21 00:00:00.000;2025-09-04 00:00:00.000;180;A;
"8361592936";BLNM00601;2025-05-09 00:00:00.000;2025-09-04 00:00:00.000;180;B;
"8361592875";BLNM00601;2025-07-01 00:00:00.000;2025-09-04 00:00:00.000;180;B;
"8361593544";BLNM00602;2025-08-11 00:00:00.000;2025-09-04 00:00:00.000;180;A;
"8361592868";BLNM01001;2025-08-25 00:00:00.000;2025-09-04 00:00:00.000;180;B;
"8361592998";BLNM00601;2025-08-21 00:00:00.000;2025-09-05 00:00:00.000;179;A;
"8361592981";BLNM00601;2025-05-30 00:00:00.000;2025-09-05 00:00:00.000;179;C;
"8361593452";BLNM00602;2025-07-07 00:00:00.000;2025-09-05 00:00:00.000;179;A;
"8361592882";BLNM00601;2025-07-25 00:00:00.000;2025-09-05 00:00:00.000;179;C;
"8360452378";BLNM01020;2025-08-14 00:00:00.000;2025-09-05 00:00:00.000;179;C;
"8361593513";BLNM00602;2025-07-07 00:00:00.000;2025-09-08 00:00:00.000;176;A;
"8361834722";BLNM00602;2025-07-04 00:00:00.000;2025-09-08 00:00:00.000;176;B;
"8361834609";BLNM01007;2025-08-21 00:00:00.000;2025-09-08 00:00:00.000;176;A;
"8361834685";BLNM00602;2024-10-22 00:00:00.000;2025-09-09 00:00:00.000;175;B;
"8070531653";BLNM00136;2025-06-12 00:00:00.000;2025-09-10 00:00:00.000;174;C;
"8070531660";BLNM00136;2024-11-15 00:00:00.000;2025-09-11 00:00:00.000;173;C;
"8019678760";BLNM00808;2025-09-10 00:00:00.000;2025-09-11 00:00:00.000;173;;
"8070531646";BLNM00136;2025-08-27 00:00:00.000;2025-09-11 00:00:00.000;173;C;
"8013326858";BLNM00804;2025-09-15 00:00:00.000;2025-09-16 00:00:00.000;168;C;
"8070649327";BLNM00136;2023-08-02 00:00:00.000;2025-09-17 00:00:00.000;167;C;
"8361593445";BLNM00602;2025-05-26 00:00:00.000;2025-09-18 00:00:00.000;166;A;
"8361593025";BLNM00601;2025-06-12 00:00:00.000;2025-09-18 00:00:00.000;166;A;
"8364031890";BLNM00904;2025-08-01 00:00:00.000;2025-09-19 00:00:00.000;165;A;
"8364000100";BLNM00905;2025-08-25 00:00:00.000;2025-09-19 00:00:00.000;165;A;
"8364031838";BLNM00923;2025-07-28 00:00:00.000;2025-09-19 00:00:00.000;165;A;
"8364031883";BLNM00904;2025-06-13 00:00:00.000;2025-09-19 00:00:00.000;165;A;
"8364000124";BLNM00905;2025-08-27 00:00:00.000;2025-09-19 00:00:00.000;165;B;
"8364031821";BLNM00923;2025-09-12 00:00:00.000;2025-09-22 00:00:00.000;162;A;
"8013409797";BLNM00805;2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;159;C;
"8013410601";BLNM00803;2025-09-25 00:00:00.000;2025-09-29 00:00:00.000;155;C;
"8364000117";BLNM00905;2025-08-20 00:00:00.000;2025-09-30 00:00:00.000;154;C;
"8033733100";BLNM00802;2025-06-30 00:00:00.000;2025-10-06 00:00:00.000;148;C;
"8019929473";BLNM00806;2025-09-29 00:00:00.000;2025-10-08 00:00:00.000;146;;
"8013326858";BLNM00804;2023-01-20 00:00:00.000;2025-10-09 00:00:00.000;145;;
"8050331358";BLNM00130;2025-09-26 00:00:00.000;2025-10-15 00:00:00.000;139;C;
"8335028881";BLNM01022;2025-09-18 00:00:00.000;2025-10-15 00:00:00.000;139;A;
"8335028881";BLNM01022;2025-09-18 00:00:00.000;2025-10-15 00:00:00.000;139;C;
"8335028904";BLNM01022;2025-09-18 00:00:00.000;2025-10-16 00:00:00.000;138;A;
"8335028904";BLNM01022;2025-09-18 00:00:00.000;2025-10-16 00:00:00.000;138;C;
"8050586505";BLNM00807;2025-07-31 00:00:00.000;2025-10-22 00:00:00.000;132;A;
"8338285342";BLNM00134;2025-03-24 00:00:00.000;2025-10-23 00:00:00.000;131;C;
"8013599351";BLNM00802;2025-10-16 00:00:00.000;2025-10-23 00:00:00.000;131;C;
"8338527800";BLNM00910;2024-05-08 00:00:00.000;2025-10-27 00:00:00.000;127;C;
"8235214131";BLNM00922;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8292409174";BLNM01015;2023-08-04 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8295540577";BLNM01025;2023-09-13 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570749";BLNM01013;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8235214100";BLNM00922;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8297570732";BLNM01013;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8320483107";BLNM01028;2024-07-17 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570763";BLNM01013;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8279888541";BLNM00907;2023-03-22 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105731";BLNM00913;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105649";BLNM00915;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8125650537";BLNM01012;2018-10-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570671";BLNM01014;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8235214087";BLNM00917;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8350612010";BLNM00911;2025-09-05 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8338527787";BLNM00910;2025-04-03 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105601";BLNM01018;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284113225";BLNM00920;2023-05-05 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8236499322";BLNM00917;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8236499278";BLNM00918;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8291137948";BLNM01024;2023-07-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284113218";BLNM00920;2023-05-05 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8246752264";BLNM01021;2022-04-04 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105663";BLNM01011;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570701";BLNM00912;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8354860073";BLNM01002;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8125650506";BLNM00915;2018-10-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8322760343";BLNM01028;2024-08-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570725";BLNM00912;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8236499261";BLNM00922;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8236499308";BLNM00918;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8235214117";BLNM00918;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8297570787";BLNM01016;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8291137955";BLNM01021;2023-07-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284426806";BLNM00916;2023-05-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8338527817";BLNM00910;2025-10-13 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8125650520";BLNM00915;2018-10-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8335028898";BLNM01022;2025-02-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8236499315";BLNM00914;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8322954896";BLNM01027;2024-08-27 00:00:00.000;2025-10-28 00:00:00.000;126;X;C
"8354860141";BLNM01003;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;A
"8235214094";BLNM00917;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8297570770";BLNM01016;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8338527817";BLNM00910;2025-04-03 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8354860042";BLNM01005;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8291137931";BLNM01024;2023-07-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8125650544";BLNM01011;2018-10-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8335028904";BLNM01022;2025-02-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8235214124";BLNM01017;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8284726906";BLNM00916;2023-05-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8236499339";BLNM00914;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8291137924";BLNM01024;2023-07-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570664";BLNM01014;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105670";BLNM01011;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8354860059";BLNM01005;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8354860066";BLNM01005;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284426813";BLNM00916;2023-05-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8354860028";BLNM01005;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8283668108";BLNM00920;2023-05-02 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8328451207";BLNM01006;2024-11-14 00:00:00.000;2025-10-28 00:00:00.000;126;X;C
"8125650490";BLNM00915;2018-10-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284426790";BLNM00916;2023-05-09 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105724";BLNM00913;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8354860165";BLNM01003;2025-10-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;A
"8343634661";BLNM01023;2025-06-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284726937";BLNM01015;2023-05-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8295540584";BLNM01025;2023-09-13 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570794";BLNM01016;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8235214148";BLNM01017;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8295540591";BLNM01025;2023-09-13 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8279888558";BLNM00907;2023-03-22 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8228591942";BLNM00913;2021-09-27 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105656";BLNM01011;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8291137962";BLNM01021;2023-07-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105625";BLNM01018;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570688";BLNM00912;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8236499292";BLNM00918;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8131105632";BLNM01018;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570800";BLNM01016;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8235214155";BLNM01017;2021-12-01 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8254760398";BLNM01027;2022-06-24 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105717";BLNM00913;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570657";BLNM01014;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284726920";BLNM01015;2023-05-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284726876";BLNM01018;2023-05-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8350611679";BLNM01027;2025-09-05 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8134889300";BLNM01024;2019-01-08 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8322954896";BLNM01027;2024-08-27 00:00:00.000;2025-10-28 00:00:00.000;126;C;C
"8331943188";BLNM01006;2025-01-15 00:00:00.000;2025-10-28 00:00:00.000;126;C;C
"8236499346";BLNM01017;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8297570718";BLNM00912;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8335028911";BLNM01022;2025-02-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284726913";BLNM01015;2023-05-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8279888534";BLNM00907;2023-03-22 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570824";BLNM01014;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105700";BLNM01012;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8346513178";BLNM01028;2025-07-15 00:00:00.000;2025-10-28 00:00:00.000;126;X;
"8331943188";BLNM01006;2025-01-15 00:00:00.000;2025-10-28 00:00:00.000;126;X;C
"8153211854";BLNM01028;2019-06-13 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8328451207";BLNM01006;2024-11-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;C
"8335028881";BLNM01022;2025-02-21 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8322752423";BLNM01028;2024-08-23 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8338527824";BLNM00911;2025-04-03 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8295540560";BLNM01025;2023-09-13 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8313150672";BLNM01027;2024-04-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8350612027";BLNM00911;2025-09-05 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8346513178";BLNM01028;2025-07-15 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8236499285";BLNM00914;2021-12-14 00:00:00.000;2025-10-28 00:00:00.000;126;C;B
"8338527800";BLNM00910;2025-04-03 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8284726944";BLNM00907;2023-05-11 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8297570756";BLNM01013;2023-10-06 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8338527794";BLNM00910;2025-04-03 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8131105687";BLNM01012;2018-11-26 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8283668115";BLNM00920;2023-05-02 00:00:00.000;2025-10-28 00:00:00.000;126;C;
"8213568171";BLNM00100;2021-05-03 00:00:00.000;2025-10-29 00:00:00.000;125;C;
"8058940446";BLNM00100;2017-01-12 00:00:00.000;2025-10-29 00:00:00.000;125;C;
"8010172403";BLNM00100;2014-10-05 00:00:00.000;2025-10-29 00:00:00.000;125;C;C
"8092521564";BLNM00100;2017-12-18 00:00:00.000;2025-10-29 00:00:00.000;125;C;C
"8010172403";BLNM00100;2014-10-05 00:00:00.000;2025-10-29 00:00:00.000;125;X;C
"8058940446";BLNM00100;2017-01-12 00:00:00.000;2025-10-29 00:00:00.000;125;X;
"8031701668";BLNM00100;2015-11-21 00:00:00.000;2025-10-29 00:00:00.000;125;C;B
"8103369215";BLNM00806;2018-04-10 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8042459404";BLNM00812;2016-05-17 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8032386444";BLNM00808;2015-12-02 00:00:00.000;2025-11-04 00:00:00.000;119;C;C
"8120865875";BLNM00802;2018-08-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8067408104";BLNM00813;2017-03-30 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8013838542";BLNM00807;2014-12-10 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8032259014";BLNM00804;2015-12-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8258345096";BLNM00813;2022-08-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8032480982";BLNM00812;2015-12-03 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8034437151";BLNM00806;2016-01-19 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8054200742";BLNM00808;2016-11-03 00:00:00.000;2025-11-04 00:00:00.000;119;X;
"8258345102";BLNM00813;2022-08-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8085414989";BLNM00802;2017-10-06 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"1012270665";BLNM00804;2014-10-05 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8032288267";BLNM00801;2015-12-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8067613256";BLNM00809;2017-04-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8015913988";BLNM00804;2015-02-04 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8059053695";BLNM00808;2017-01-13 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8034249648";BLNM00813;2016-01-16 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8044834100";BLNM00808;2016-06-21 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8043550384";BLNM00813;2016-06-02 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8040215125";BLNM00812;2016-04-13 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8171413407";BLNM00820;2020-01-07 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8089596254";BLNM00806;2017-11-20 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8044375573";BLNM00813;2016-06-15 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8017546863";BLNM00808;2015-03-03 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8025446308";BLNM00805;2015-07-18 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8010064326";BLNM00806;2014-10-05 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8131212873";BLNM00807;2018-11-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8031684985";BLNM00804;2015-11-20 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8034248498";BLNM00812;2016-01-16 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8048630616";BLNM00808;2016-08-16 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8093837923";BLNM00805;2018-01-09 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8011732316";BLNM00801;2014-10-23 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8032132553";BLNM00807;2015-11-28 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8024097372";BLNM00807;2015-06-24 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8042459411";BLNM00812;2016-05-17 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8062722830";BLNM00809;2017-02-16 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8043550476";BLNM00813;2016-06-02 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8258345119";BLNM00813;2022-08-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8066882288";BLNM00809;2017-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8042575371";BLNM00813;2016-05-18 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8070365005";BLNM00807;2017-05-03 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8036941786";BLNM00801;2016-02-26 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8036636798";BLNM00814;2016-02-22 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8032256518";BLNM00804;2015-12-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8021529999";BLNM00804;2015-05-07 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8032266029";BLNM00805;2015-12-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8135792227";BLNM00806;2019-01-15 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8091280110";BLNM00809;2017-12-06 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8037707121";BLNM00801;2016-03-08 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8014393316";BLNM00803;2015-01-11 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8019678760";BLNM00808;2015-04-07 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8034437168";BLNM00806;2016-01-19 00:00:00.000;2025-11-04 00:00:00.000;119;X;
"8034703058";BLNM00802;2016-01-22 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8145684932";BLNM00816;2019-04-04 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8066882219";BLNM00808;2017-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8019270834";BLNM00803;2015-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8067408074";BLNM00813;2017-03-30 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8035380531";BLNM00812;2016-02-02 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8017027881";BLNM00803;2015-02-23 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8137068740";BLNM00805;2019-01-24 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8013326858";BLNM00804;2014-11-29 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8089596247";BLNM00806;2017-11-20 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8112330534";BLNM00810;2018-06-08 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8034437168";BLNM00806;2016-01-19 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8013838597";BLNM00806;2014-12-10 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8017404231";BLNM00804;2015-03-02 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8032081875";BLNM00807;2015-11-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8014393309";BLNM00803;2015-01-11 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8066882356";BLNM00809;2017-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8066882141";BLNM00809;2017-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8032369867";BLNM00805;2015-12-02 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8031739777";BLNM00801;2015-11-23 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8013599351";BLNM00802;2014-12-04 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8063510740";BLNM00809;2017-02-23 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8036195684";BLNM00808;2016-02-15 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8067812093";BLNM00806;2017-04-04 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8013838580";BLNM00804;2014-12-10 00:00:00.000;2025-11-04 00:00:00.000;119;C;B
"8033733100";BLNM00802;2016-01-08 00:00:00.000;2025-11-04 00:00:00.000;119;X;
"8066882349";BLNM00809;2017-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8066882394";BLNM00809;2017-03-27 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8037136778";BLNM00811;2016-03-01 00:00:00.000;2025-11-04 00:00:00.000;119;C;
"8095862107";BLNM00809;2018-01-29 00:00:00.000;2025-11-04 00:00:00.000;119;C;
