"PALNR";"PLATZ";"Einlagerung";"letzte_Bewegung";"Verweildauer";"ABC_Klasse_System";"ABC_Klasse_Neu"
"8364165021";"021904105";2025-09-02 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364718708";"021300400";2025-09-22 00:00:00.000;2025-09-23 00:00:00.000;157;C;
"8352032076";"021606804";2025-09-23 00:00:00.000;2025-09-23 00:00:00.000;157;C;C
"8363311535";"022001405";2025-09-04 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364594791";"020905100";2025-09-02 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364585485";"020904806";2025-08-28 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364487802";"020801501";2025-09-15 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364342989";"020705400";2025-09-02 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364737563";"020806403";2025-09-16 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364459953";"020700602";2025-09-15 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364543720";"020201303";2025-09-04 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364153820";"021700901";2025-09-04 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364595286";"020808300";2025-09-01 00:00:00.000;2025-09-23 00:00:00.000;157;C;
"8364219120";"021401805";2025-08-28 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364564152";"022202907";2025-09-15 00:00:00.000;2025-09-23 00:00:00.000;157;A;
"8364674509";"021100704";2025-09-03 00:00:00.000;2025-09-23 00:00:00.000;157;B;
"8364192539";"022302403";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364511569";"021006306";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364731837";"020403600";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364508880";"020602502";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364497955";"022202803";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364630338";"021704805";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364460270";"020700602";2025-09-09 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364471450";"021005402";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364473010";"021001701";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364327139";"021807106";2025-09-03 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8352166412";"020803207";2025-09-24 00:00:00.000;2025-09-24 00:00:00.000;156;A;B
"8364618398";"021006600";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363211781";"021606603";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364023499";"022006601";2025-09-10 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364683112";"021005004";2025-09-09 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364491861";"020907005";2025-08-29 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364873155";"021107000";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364727243";"021804701";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364482784";"021304202";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8335555349";"020805700";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364600232";"021707106";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8363477255";"021103706";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364497993";"021801203";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364699588";"020203806";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364594852";"020905300";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364468276";"021002204";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364461208";"020503000";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364699595";"020204307";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364734128";"021303306";2025-09-09 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364594739";"021001207";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364682603";"021004804";2025-09-10 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364148956";"021603702";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364675285";"021100404";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364700291";"020203507";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364753020";"021601501";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364504486";"021704008";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364461031";"020503000";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364369245";"021802503";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8363375391";"020300204";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364327108";"021808205";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364740969";"020700706";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364629837";"021606800";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364503021";"020401906";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364498662";"022103605";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8352166412";"020803207";2025-09-24 00:00:00.000;2025-09-24 00:00:00.000;156;C;B
"8363618252";"022400501";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364460997";"020503000";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364680494";"021205104";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364680463";"021205104";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364478053";"020908103";2025-09-10 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364747616";"021304403";2025-08-29 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364206229";"021606101";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364328075";"021707505";2025-09-09 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364599482";"021706701";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364466470";"020603508";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364473126";"021001701";2025-08-29 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364900417";"021207603";2025-09-23 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364342507";"020906000";2025-08-29 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364698031";"020204807";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364498709";"022101105";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363717528";"020905401";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364737570";"020806403";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364614628";"022004802";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364498167";"021902706";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8335057379";"021804807";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364644342";"020303800";2025-09-18 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364472808";"021001701";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364474901";"021506603";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363452290";"021104106";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364471207";"020304604";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363420473";"021905103";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363421890";"020305805";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364832176";"021703104";2025-09-03 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364778009";"020700705";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364614536";"020802703";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364599536";"021706103";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364615656";"022005001";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364703483";"020207007";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8363729873";"021807605";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364594685";"020906400";2025-09-10 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363420015";"021905602";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364487321";"020807403";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363898609";"021801806";2025-08-29 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8362661990";"020705001";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364674486";"021100704";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364629844";"021606400";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364599543";"021706301";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364757165";"021006103";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364474956";"021506603";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364555433";"020505502";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364456457";"021501002";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364503984";"020900706";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364873056";"021205400";2025-09-10 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364902879";"020301700";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364494817";"020907006";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364724488";"021305200";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364832114";"021703104";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8352146995";"021607403";2025-09-24 00:00:00.000;2025-09-24 00:00:00.000;156;C;B
"8364471443";"021005402";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364478039";"020908103";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364038752";"021605700";2025-09-03 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364580855";"021401404";2025-09-17 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8363946928";"021700307";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364350946";"020305203";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364701960";"020206107";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364198623";"021801007";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363904584";"020507202";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364466487";"020603508";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364014558";"020901303";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364884380";"021403800";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364615144";"021506102";2025-09-10 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364456938";"020704104";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364473102";"021001701";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364508811";"020602502";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364493667";"020806806";2025-09-01 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364698055";"020202808";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364676619";"021004504";2025-09-03 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364460126";"020700602";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364743359";"022002402";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364678125";"020904504";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364459731";"020700602";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364498686";"021704706";2025-09-09 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364445253";"021307505";2025-09-16 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364680456";"021205104";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364554610";"021301502";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364460010";"020700602";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8335057379";"021804807";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364642560";"021806103";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364630475";"021704608";2025-09-12 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364749313";"021304303";2025-09-02 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364490512";"022101306";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364683099";"021005004";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364494985";"020300405";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364468283";"021002204";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364459960";"020700602";2025-09-05 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8363410559";"020902708";2025-09-04 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8364460157";"020700602";2025-09-09 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364472341";"021003605";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364127685";"020802402";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364475946";"021005804";2025-09-08 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364450387";"022301207";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364205239";"020406601";2025-09-11 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364475885";"021606707";2025-08-29 00:00:00.000;2025-09-24 00:00:00.000;156;B;
"8364471528";"021005402";2025-09-15 00:00:00.000;2025-09-24 00:00:00.000;156;C;
"8352183112";"021205306";2025-09-24 00:00:00.000;2025-09-24 00:00:00.000;156;C;C
"8364343320";"020705400";2025-08-28 00:00:00.000;2025-09-24 00:00:00.000;156;A;
"8364678071";"020904504";2025-09-08 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364902930";"020301700";2025-09-22 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8363742315";"020401203";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364572966";"021501104";2025-09-17 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8365042246";"021208301";2025-09-24 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364497924";"022300307";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364870857";"021806707";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364852723";"021405905";2025-09-05 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8365002509";"020900308";2025-09-11 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364824256";"021507701";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8352269618";"021307206";2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;155;C;B
"8364474970";"021506603";2025-09-17 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364871960";"021203600";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364769113";"020902506";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364340299";"021003608";2025-09-01 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364753341";"022007106";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364855090";"020304503";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364682573";"021004804";2025-09-11 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8363739957";"020407502";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364747593";"021304403";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364752931";"021601501";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364772120";"021404503";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364765696";"021804608";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8365001878";"020901206";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8365002035";"020700508";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8365053167";"020805408";2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364498693";"022301908";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8363759931";"021506104";2025-08-28 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8363742193";"020401203";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364765498";"021804306";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364765900";"020500306";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364837652";"022007206";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8363604095";"021602604";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364753976";"021703503";2025-09-05 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364731776";"020403600";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8335474268";"020405106";2025-09-23 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8365010559";"020207208";2025-09-09 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364760301";"021807103";2025-09-05 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8365084208";"020603301";2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364828667";"022007302";2025-09-08 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364543614";"021803906";2025-09-08 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364368163";"020801308";2025-09-10 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8335692358";"020807200";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364882461";"021404100";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364727359";"021703402";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364853799";"021906902";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364875173";"021108407";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364426696";"021305405";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8363741967";"021600608";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364862395";"022101903";2025-09-05 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364757578";"020908408";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364862630";"021208404";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364757431";"020303307";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364772496";"021806302";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8365027304";"020601604";2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364361911";"020806402";2025-09-10 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364852549";"020500403";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364772762";"021404303";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364426580";"021305106";2025-09-11 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364900202";"021103408";2025-09-23 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364774186";"022002502";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364766013";"020500306";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364749443";"021304303";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364064881";"021606505";2025-08-28 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8363765895";"021100301";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364902183";"020701800";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8335437850";"020900603";2025-09-22 00:00:00.000;2025-09-25 00:00:00.000;155;C;A
"8364774155";"022002502";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8365032742";"021105801";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8352296515";"020708101";2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;155;C;B
"8364879539";"021403607";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8350980225";"021402407";2025-09-10 00:00:00.000;2025-09-25 00:00:00.000;155;C;B
"8364885493";"021306004";2025-09-12 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8365030687";"020806406";2025-09-08 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364763319";"021601905";2025-09-01 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364494930";"020907006";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8335437850";"020900603";2025-09-22 00:00:00.000;2025-09-25 00:00:00.000;155;X;A
"8365088497";"020403500";2025-09-24 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8365059220";"021100400";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364763456";"021403803";2025-09-09 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364772823";"021404303";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364872783";"021204700";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364372009";"021606206";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364743786";"022002202";2025-09-01 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364889736";"021103807";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8363734815";"020901705";2025-09-11 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364875258";"021108106";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8365010078";"020600307";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364855458";"021100102";2025-09-17 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8365002585";"020701607";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364771635";"021400602";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364765566";"021102707";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8365033350";"022204703";2025-08-28 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8365083096";"021005005";2025-09-18 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364461475";"020503000";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8363932358";"022304508";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364752412";"021505700";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364756465";"021807002";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364737419";"020806403";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364749511";"021304303";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364824638";"022301909";2025-09-11 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364903258";"020301700";2025-09-01 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364873087";"021103900";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364474925";"021506603";2025-09-17 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364824287";"021006901";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364777927";"020700705";2025-09-12 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364354630";"021501901";2025-09-01 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364873100";"021207600";2025-09-08 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364562950";"020704804";2025-09-16 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8364371941";"021606206";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364749344";"021304303";2025-09-02 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8352263180";"021101406";2025-09-25 00:00:00.000;2025-09-25 00:00:00.000;155;C;B
"8364474840";"021506603";2025-09-17 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364503243";"020900506";2025-09-19 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364872769";"021203700";2025-08-28 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364756489";"021807501";2025-09-10 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8365010481";"020202904";2025-08-29 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364772434";"021806302";2025-09-11 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364367807";"021806301";2025-09-04 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364315709";"021502900";2025-09-15 00:00:00.000;2025-09-25 00:00:00.000;155;B;
"8363731418";"021004107";2025-09-05 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364903319";"020301700";2025-09-03 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8365010153";"020205007";2025-09-05 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364743700";"022002202";2025-09-23 00:00:00.000;2025-09-25 00:00:00.000;155;A;
"8364731851";"020403600";2025-09-12 00:00:00.000;2025-09-25 00:00:00.000;155;C;
"8364849686";"022401903";2025-09-19 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8352396123";"021302407";2025-09-26 00:00:00.000;2025-09-26 00:00:00.000;154;C;
"8335740547";"021402903";2025-09-25 00:00:00.000;2025-09-26 00:00:00.000;154;C;
"8365240017";"021102904";2025-09-11 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8364373082";"020805103";2025-09-15 00:00:00.000;2025-09-26 00:00:00.000;154;C;
"8365011655";"020206307";2025-09-17 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8365010115";"020202608";2025-09-10 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8365010450";"020203404";2025-09-04 00:00:00.000;2025-09-26 00:00:00.000;154;C;
"8364377615";"020505407";2025-09-02 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8365015233";"020204907";2025-09-04 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8364358638";"020807308";2025-09-10 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8365035699";"022000404";2025-09-05 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8352396130";"021302607";2025-09-26 00:00:00.000;2025-09-26 00:00:00.000;154;C;
"8364747579";"021304403";2025-09-09 00:00:00.000;2025-09-26 00:00:00.000;154;A;
"8365052740";"020804902";2025-09-12 00:00:00.000;2025-09-26 00:00:00.000;154;A;
